date, pm25, pm10, o3, no2, so2, co
2018/4/8, 25, , , , , 
2018/4/9, 35, , , , , 
2018/4/10, 45, , , , , 
2018/4/11, 47, , , , , 
2018/4/12, 47, , , , , 
2018/4/13, 51, , , , , 
2018/4/14, 37, , , , , 
2018/4/15, 21, , , , , 
2018/4/16, 18, , , , , 
2018/4/17, 20, , , , , 
2018/4/18, 34, , , , , 
2018/4/19, 36, , , , , 
2018/4/20, 60, , , , , 
2018/4/21, 85, , , , , 
2018/4/22, 96, , , , , 
2018/4/23, 113, , , , , 
2018/4/24, 85, , , , , 
2018/4/25, 61, , , , , 
2018/4/26, 52, , , , , 
2018/4/27, 38, , , , , 
2018/4/28, 37, , , , , 
2018/4/29, 32, , , , , 
2018/4/30, 31, , , , , 
2018/5/1, 29, , , , , 
2018/5/2, 83, , , , , 
2018/5/3, 81, , , , , 
2018/5/4, 48, , , , , 
2018/5/5, 21, , , , , 
2018/5/6, 24, , , , , 
2018/5/7, 31, , , , , 
2018/5/8, 29, , , , , 
2018/5/10, 49, , , , , 
2018/5/11, 24, , , , , 
2018/5/12, 25, , , , , 
2018/5/13, 47, , , , , 
2018/5/14, 24, , , , , 
2018/5/15, 35, , , , , 
2018/5/16, 53, , , , , 
2018/5/17, 36, , , , , 
2018/5/18, 30, , , , , 
2018/5/19, 23, , , , , 
2018/5/20, 27, , , , , 
2018/5/21, 26, , , , , 
2018/5/22, 26, , , , , 
2018/5/23, 27, , , , , 
2018/5/24, 37, , , , , 
2018/5/25, 45, , , , , 
2018/5/26, 41, , , , , 
2018/5/27, 58, , , , , 
2018/5/28, 62, , , , , 
2018/5/29, 44, , , , , 
2018/5/30, 26, , , , , 
2018/5/31, 32, , , , , 
2018/6/1, 32, , , , , 
2018/6/2, 50, , , , , 
2018/6/3, 66, , , , , 
2018/6/4, 56, , , , , 
2018/6/5, 51, , , , , 
2018/6/6, 45, , , , , 
2018/6/7, 50, , , , , 
2018/6/8, 31, , , , , 
2018/6/9, 19, , , , , 
2018/6/10, 23, , , , , 
2018/6/11, 65, , , , , 
2018/6/12, 65, , , , , 
2018/6/13, 15, , , , , 
2018/6/14, 14, , , , , 
2018/6/15, 17, , , , , 
2018/6/16, 18, , , , , 
2018/6/17, 19, , , , , 
2018/6/18, 20, , , , , 
2018/6/19, 30, , , , , 
2018/6/20, 52, , , , , 
2018/6/21, 48, , , , , 
2018/6/22, 36, , , , , 
2018/6/23, 57, , , , , 
2018/6/24, 40, , , , , 
2018/6/25, 37, , , , , 
2018/6/26, 32, , , , , 
2018/6/27, 41, , , , , 
2018/6/28, 69, , , , , 
2018/6/29, 104, , , , , 
2018/6/30, 85, , , , , 
2018/7/1, 25, , , , , 
2018/1/2, 27, , , , , 
2018/1/3, 21, , , , , 
2018/1/4, 21, , , , , 
2018/1/5, 26, , , , , 
2018/1/6, 23, , , , , 
2018/1/7, 37, , , , , 
2018/1/8, 44, , , , , 
2018/1/9, 35, , , , , 
2018/1/10, 27, , , , , 
2018/1/11, 32, , , , , 
2018/1/12, 40, , , , , 
2018/1/13, 35, , , , , 
2018/1/14, 40, , , , , 
2018/1/15, 27, , , , , 
2018/1/16, 25, , , , , 
2018/1/17, 37, , , , , 
2018/1/18, 39, , , , , 
2018/1/19, 49, , , , , 
2018/1/20, 35, , , , , 
2018/1/21, 54, , , , , 
2018/1/22, 62, , , , , 
2018/1/23, 62, , , , , 
2018/1/24, 36, , , , , 
2018/1/25, 29, , , , , 
2018/1/26, 44, , , , , 
2018/1/27, 65, , , , , 
2018/1/28, 57, , , , 2, 
2018/1/29, 57, , 28, 5, , 1
2018/1/30, 36, , 12, 4, , 1
2018/1/31, 27, , 15, 3, , 
