date, pm25, pm10, o3, no2, so2, co
3/22/2020, , ,25,3, ,1
3/23/2020, , ,21,4, ,1
3/24/2020,41, ,19,5, ,1
3/25/2020,36, ,25,5, ,1
3/26/2020,34, ,30,7, ,1
3/27/2020,42, ,26,6, ,1
3/28/2020,49, ,31,7, ,2
3/29/2020,56, ,23,6, ,2
3/30/2020,55, ,32,7, ,2
3/31/2020,51, ,29,9, ,2
4/1/2020,56, ,26,7, ,1
4/2/2020,53, ,25,9, ,3
4/3/2020,53, ,18,10, ,2
4/4/2020,52, ,33,5, ,1
4/5/2020,50, ,34,5, ,1
4/6/2020,56, ,26,12, ,3
4/7/2020,60, ,18,9, ,2
4/8/2020,56, ,13,6, ,1
4/9/2020,28, ,22,6, ,1
4/10/2020,35, ,30,6, ,1
4/11/2020,41, ,25,4, ,1
4/12/2020,46, ,25,2, ,1
4/13/2020,36, ,28,7, ,2
4/14/2020,60, ,11,10, ,3
4/15/2020,54, ,18,11, ,3
4/16/2020,47, ,20,12, ,4
4/17/2020,69, ,19,6, ,1
4/18/2020,46, ,21,4, ,1
4/19/2020,52, ,20,3, ,1
4/20/2020,32, ,24,6, ,1
4/21/2020,33, ,27,6, ,2
4/22/2020,49, ,30,9, ,1
4/23/2020,60, ,31,8, ,1
4/24/2020,50, ,28,9, ,1
4/25/2020,59, ,40,11, ,2
4/26/2020,83, ,43,10, ,5
4/27/2020,149, ,30,6, ,1
4/28/2020,206, ,21,10, ,1
4/29/2020, , ,22,14, ,4
4/30/2020, , ,25,22, ,7
5/1/2020, , ,32,15, ,5
5/2/2020, , ,22,9, ,6
5/3/2020, , ,19,2, ,1
5/4/2020, , ,19,2, ,1
5/5/2020, , ,20,8, ,3
5/6/2020, , ,22,17, ,4
5/7/2020, ,5,19,16, ,4
5/8/2020,55, ,12,7, ,5
5/9/2020, , ,13,8, ,5
5/10/2020, , ,22,8, ,2
5/11/2020, , ,23,8, ,3
5/12/2020, , ,22,13, ,5
5/13/2020, , ,21,20, ,6
5/14/2020, , ,15,18, ,5
5/15/2020, , ,8,12, ,3
5/16/2020, , ,11,7, ,1
5/17/2020, , ,18,9, ,1
5/18/2020, , ,33,13, ,4
5/19/2020, , ,28,15, ,4
5/20/2020, , ,20,9, ,1
5/21/2020, , ,19,12, ,2
5/22/2020, , ,21,14, ,5
5/23/2020, , ,13,14, ,5
5/24/2020, , ,11,5, ,2
5/25/2020, , ,12,3, ,1
5/26/2020, , ,19,5, ,1
5/27/2020, , ,14,12, ,3
5/28/2020, , ,16,16, ,3
5/29/2020, , ,19,12, ,1
5/30/2020, , ,17,25, ,6
5/31/2020, , ,28,20, ,11
6/1/2020, , ,32,16, ,11
6/2/2020, , ,23,21, ,6
6/3/2020, , ,8,18, ,6
6/4/2020, ,44,12,14, ,6
6/5/2020,55,29,13,12, ,3
6/6/2020,64,33,9,15, ,5
6/7/2020,68,25,14,12, ,4
6/8/2020,32,22,17,7, ,2
6/9/2020,53,27,9,12, ,6
6/10/2020,65,23,6,14, ,9
6/11/2020,49,35,13,15, ,6
6/12/2020,59,45,21,15, ,6
6/13/2020,88,48,31,19, ,11
6/14/2020,94,10,20,17, ,11
6/15/2020,20,23,14,3, ,1
6/16/2020,30,28,12,8, ,1
6/17/2020,46,30,11,10, ,1
6/18/2020,49,30,16,11, ,1
6/19/2020,49,39,17,15, ,4
6/20/2020,61,36,18,25, ,7
6/21/2020,68, ,23,20, ,8
6/23/2020, ,52, , , , 
6/24/2020, ,39,16, , ,6
6/25/2020, ,48,18, , ,4
6/26/2020, ,18,19,16, , 
6/27/2020, ,10,7,12, , 
6/28/2020, ,11,7,11, , 
6/29/2020, ,15,14,5, ,1
6/30/2020, ,33,12,15, , 
7/1/2020,34,29,17,10, , 
7/2/2020,33,37,14,8, ,2
7/3/2020,61,35,23,16, ,2
7/4/2020,56,31,18,13, ,2
7/5/2020,59,37,21,13, ,7
7/6/2020,86,24,21,12, ,8
7/7/2020,68,32,19,14, ,5
7/8/2020,62,36,23,11, ,4
7/9/2020,54,27,14,13, ,3
7/10/2020,49,37,18,19, ,5
7/11/2020,67,35,22,13, ,6
7/12/2020,67,43,26,14, ,9
7/13/2020,75,46,21,22, ,7
7/14/2020,69,20,9,13, ,2
7/15/2020,36,15,13,9, ,2
7/16/2020,37,25,13,12, ,3
7/17/2020,45,36,11,23, ,5
7/18/2020,75,39,24,18, ,7
7/19/2020,88,28,32,10, ,4
7/20/2020,64,43,20,18, ,9
7/21/2020,70,51,18,23, ,11
7/22/2020,84,59,33,26, ,11
7/23/2020,102,46,35,26, ,8
7/24/2020,90, , , , , 
